turbine_capacity,rotor_diameter_m,hub_height_m,commissioning_date,province_territory,model
2000,82,78,2007,Ontario,Other
2000,82,78,2007,Ontario,Other
2000,82,78,2007,Ontario,Other
2000,82,78,2007,Ontario,Other
2000,82,78,2007,Ontario,Other
2000,82,78,2007,Ontario,Other
2000,82,78,2007,Ontario,Other
2000,82,78,2007,Ontario,Other
2000,82,78,2007,Ontario,Other
2000,82,78,2007,Ontario,Other
2000,82,78,2007,Ontario,Other
2000,82,78,2007,Ontario,Other
2000,82,78,2007,Ontario,Other
2000,82,78,2007,Ontario,Other
2000,82,78,2007,Ontario,Other
2000,82,78,2007,Ontario,Other
2000,82,78,2007,Ontario,Other
2000,82,78,2007,Ontario,Other
2000,82,78,2007,Ontario,Other
2000,82,78,2007,Ontario,Other
2000,82,78,2007,Ontario,Other
2000,82,78,2007,Ontario,Other
2000,82,78,2007,Ontario,Other
2000,82,78,2007,Ontario,Other
2000,82,78,2007,Ontario,Other
2000,82,78,2007,Ontario,Other
2000,82,78,2007,Ontario,Other
2000,82,78,2007,Ontario,Other
2000,82,78,2007,Ontario,Other
2000,82,78,2007,Ontario,Other
2000,82,78,2007,Ontario,Other
1650,82,90,2008,Ontario,V82/1650
1650,82,90,2008,Ontario,V82/1650
1650,82,90,2008,Ontario,V82/1650
1650,82,90,2008,Ontario,V82/1650
1650,82,90,2008,Ontario,V82/1650
1650,82,90,2008,Ontario,V82/1650
1650,82,80,2008,Ontario,V82/1650
1650,82,80,2008,Ontario,V82/1650
1650,82,80,2008,Ontario,V82/1650
1650,82,80,2008,Ontario,V82/1650
1650,82,80,2008,Ontario,V82/1650
1650,82,90,2008,Ontario,V82/1650
1650,82,90,2008,Ontario,V82/1650
1650,82,90,2008,Ontario,V82/1650
1650,82,90,2008,Ontario,V82/1650
1650,82,90,2008,Ontario,V82/1650
1650,82,90,2008,Ontario,V82/1650
1650,82,90,2008,Ontario,V82/1650
1650,82,90,2008,Ontario,V82/1650
1650,82,90,2008,Ontario,V82/1650
1650,82,90,2008,Ontario,V82/1650
1650,82,90,2008,Ontario,V82/1650
1650,82,90,2008,Ontario,V82/1650
1650,82,80,2008,Ontario,V82/1650
1650,82,80,2008,Ontario,V82/1650
1650,82,80,2008,Ontario,V82/1650
1650,82,80,2008,Ontario,V82/1650
1650,82,80,2008,Ontario,V82/1650
1650,82,80,2008,Ontario,V82/1650
2300,93,80,2008,Ontario,Other
2300,93,80,2008,Ontario,Other
2300,93,80,2008,Ontario,Other
2300,93,80,2008,Ontario,Other
2300,93,80,2008,Ontario,Other
2300,93,80,2008,Ontario,Other
2300,93,80,2008,Ontario,Other
2300,93,80,2008,Ontario,Other
2300,93,80,2008,Ontario,Other
2300,93,80,2008,Ontario,Other
2300,93,80,2008,Ontario,Other
2300,93,80,2008,Ontario,Other
2300,93,80,2008,Ontario,Other
2300,93,80,2008,Ontario,Other
2300,93,80,2008,Ontario,Other
2300,93,80,2008,Ontario,Other
2300,93,80,2008,Ontario,Other
2300,93,80,2008,Ontario,Other
2300,93,80,2008,Ontario,Other
2300,93,80,2008,Ontario,Other
2300,93,80,2008,Ontario,Other
2300,93,80,2008,Ontario,Other
2300,93,80,2008,Ontario,Other
2300,93,80,2008,Ontario,Other
2300,93,80,2008,Ontario,Other
2300,93,80,2008,Ontario,Other
2300,93,80,2008,Ontario,Other
2300,93,80,2008,Ontario,Other
2300,93,80,2008,Ontario,Other
2300,93,80,2008,Ontario,Other
2300,93,80,2008,Ontario,Other
2300,93,80,2008,Ontario,Other
2300,93,80,2008,Ontario,Other
2300,93,80,2008,Ontario,Other
2300,93,80,2008,Ontario,Other
2300,93,80,2008,Ontario,Other
2300,93,80,2008,Ontario,Other
2300,93,80,2008,Ontario,Other
2300,93,80,2008,Ontario,Other
2300,93,80,2008,Ontario,Other
2300,93,80,2008,Ontario,Other
2300,93,80,2008,Ontario,Other
2300,93,80,2008,Ontario,Other
2300,93,80,2008,Ontario,Other
1650,82,80,2008,Ontario,V82/1650
1650,82,80,2008,Ontario,V82/1650
1650,82,80,2008,Ontario,V82/1650
1650,82,80,2008,Ontario,V82/1650
1650,82,80,2008,Ontario,V82/1650
1650,82,80,2008,Ontario,V82/1650
2000,82,78,2009,Ontario,Other
2000,82,78,2009,Ontario,Other
2000,82,78,2009,Ontario,Other
2000,82,78,2009,Ontario,Other
2000,82,78,2009,Ontario,Other
2000,82,78,2009,Ontario,Other
2000,82,78,2009,Ontario,Other
2000,82,78,2009,Ontario,Other
2000,82,78,2009,Ontario,Other
2000,82,78,2009,Ontario,Other
2000,82,78,2009,Ontario,Other
2000,82,78,2009,Ontario,Other
2000,82,78,2009,Ontario,Other
2000,82,78,2009,Ontario,Other
2000,82,78,2009,Ontario,Other
1650,82,80,2009,Ontario,V82/1650
1650,82,80,2009,Ontario,V82/1650
1650,82,80,2009,Ontario,V82/1650
1650,82,80,2009,Ontario,V82/1650
2000,82,78,2009,Ontario,Other
2000,82,78,2009,Ontario,Other
2000,82,78,2009,Ontario,Other
2000,82,78,2009,Ontario,Other
2000,82,78,2009,Ontario,Other
1650,82,80,2009,Ontario,V82/1650
1650,82,80,2009,Ontario,V82/1650
1650,82,80,2009,Ontario,V82/1650
1650,82,80,2009,Ontario,V82/1650
1650,82,80,2009,Ontario,V82/1650
1650,82,80,2009,Ontario,V82/1650
1650,82,80,2009,Ontario,V82/1650
1650,82,80,2009,Ontario,V82/1650
1650,82,80,2009,Ontario,V82/1650
1650,82,80,2009,Ontario,V82/1650
1650,82,80,2009,Ontario,V82/1650
1650,82,80,2009,Ontario,V82/1650
1650,82,80,2009,Ontario,V82/1650
1650,82,80,2009,Ontario,V82/1650
1650,82,80,2009,Ontario,V82/1650
1650,82,80,2009,Ontario,V82/1650
1650,82,80,2009,Ontario,V82/1650
1650,82,80,2009,Ontario,V82/1650
1650,82,80,2009,Ontario,V82/1650
1650,82,80,2009,Ontario,V82/1650
1650,82,80,2009,Ontario,V82/1650
1650,82,80,2009,Ontario,V82/1650
1650,82,80,2009,Ontario,V82/1650
1650,82,80,2009,Ontario,V82/1650
1650,82,80,2009,Ontario,V82/1650
1650,82,80,2009,Ontario,V82/1650
1650,82,80,2009,Ontario,V82/1650
1650,82,80,2009,Ontario,V82/1650
1650,82,80,2009,Ontario,V82/1650
1650,82,80,2009,Ontario,V82/1650
1650,82,80,2009,Ontario,V82/1650
1650,82,80,2009,Ontario,V82/1650
1650,82,80,2009,Ontario,V82/1650
1650,82,80,2009,Ontario,V82/1650
1650,82,80,2009,Ontario,V82/1650
1650,82,80,2009,Ontario,V82/1650
1650,82,80,2009,Ontario,V82/1650
1650,82,80,2009,Ontario,V82/1650
1650,82,80,2009,Ontario,V82/1650
1650,82,80,2009,Ontario,V82/1650
1650,82,80,2009,Ontario,V82/1650
1650,82,80,2009,Ontario,V82/1650
1650,82,80,2009,Ontario,V82/1650
1650,82,80,2009,Ontario,V82/1650
1650,82,80,2009,Ontario,V82/1650
1650,82,80,2009,Ontario,V82/1650
1650,82,80,2009,Ontario,V82/1650
1650,82,80,2009,Ontario,V82/1650
1650,82,80,2009,Ontario,V82/1650
1650,82,80,2009,Ontario,V82/1650
1650,82,80,2009,Ontario,V82/1650
1650,82,80,2009,Ontario,V82/1650
1650,82,80,2009,Ontario,V82/1650
1650,82,80,2009,Ontario,V82/1650
1650,82,80,2009,Ontario,V82/1650
1650,82,80,2009,Ontario,V82/1650
1650,82,80,2009,Ontario,V82/1650
1650,82,80,2009,Ontario,V82/1650
1650,82,80,2009,Ontario,V82/1650
1650,82,80,2009,Ontario,V82/1650
1650,82,80,2009,Ontario,V82/1650
1650,82,80,2009,Ontario,V82/1650
1650,82,80,2009,Ontario,V82/1650
1650,82,80,2009,Ontario,V82/1650
1650,82,80,2009,Ontario,V82/1650
1650,82,80,2009,Ontario,V82/1650
1650,82,80,2009,Ontario,V82/1650
1650,82,80,2009,Ontario,V82/1650
1650,82,80,2009,Ontario,V82/1650
1650,82,80,2009,Ontario,V82/1650
1650,82,80,2009,Ontario,V82/1650
1650,82,80,2009,Ontario,V82/1650
1650,82,80,2009,Ontario,V82/1650
1650,82,80,2009,Ontario,V82/1650
1650,82,80,2009,Ontario,V82/1650
1650,82,80,2009,Ontario,V82/1650
1650,82,80,2009,Ontario,V82/1650
1650,82,80,2009,Ontario,V82/1650
1650,82,80,2009,Ontario,V82/1650
1650,82,80,2009,Ontario,V82/1650
1650,82,80,2009,Ontario,V82/1650
1650,82,80,2009,Ontario,V82/1650
1650,82,80,2009,Ontario,V82/1650
1650,82,80,2009,Ontario,V82/1650
1650,82,80,2009,Ontario,V82/1650
1650,82,80,2009,Ontario,V82/1650
1650,82,80,2009,Ontario,V82/1650
1650,82,80,2009,Ontario,V82/1650
1650,82,80,2009,Ontario,V82/1650
1650,82,80,2009,Ontario,V82/1650
1650,82,80,2009,Ontario,V82/1650
1650,82,80,2009,Ontario,V82/1650
1650,82,80,2009,Ontario,V82/1650
1650,82,80,2009,Ontario,V82/1650
1650,82,80,2009,Ontario,V82/1650
1650,82,80,2009,Ontario,V82/1650
1650,82,80,2009,Ontario,V82/1650
1650,82,80,2009,Ontario,V82/1650
1650,82,80,2009,Ontario,V82/1650
1650,82,80,2009,Ontario,V82/1650
1650,82,80,2009,Ontario,V82/1650
1650,82,80,2009,Ontario,V82/1650
1650,82,80,2009,Ontario,V82/1650
1650,82,80,2009,Ontario,V82/1650
1650,82,80,2009,Ontario,V82/1650
1650,82,80,2009,Ontario,V82/1650
1650,82,80,2009,Ontario,V82/1650
1650,82,80,2009,Ontario,V82/1650
1650,82,80,2009,Ontario,V82/1650
1650,82,80,2009,Ontario,V82/1650
2300,101,80,2009,Ontario,SWT 2.3-101
2300,101,80,2009,Ontario,SWT 2.3-101
2300,101,80,2009,Ontario,SWT 2.3-101
2300,101,80,2009,Ontario,SWT 2.3-101
2300,101,80,2009,Ontario,SWT 2.3-101
2300,101,80,2009,Ontario,SWT 2.3-101
2300,101,80,2009,Ontario,SWT 2.3-101
2300,101,80,2009,Ontario,SWT 2.3-101
2300,101,80,2009,Ontario,SWT 2.3-101
2300,101,80,2009,Ontario,SWT 2.3-101
2300,101,80,2009,Ontario,SWT 2.3-101
2300,101,80,2009,Ontario,SWT 2.3-101
2300,101,80,2009,Ontario,SWT 2.3-101
2300,101,80,2009,Ontario,SWT 2.3-101
2300,101,80,2009,Ontario,SWT 2.3-101
2300,101,80,2009,Ontario,SWT 2.3-101
2300,101,80,2009,Ontario,SWT 2.3-101
2300,101,80,2009,Ontario,SWT 2.3-101
2300,101,80,2009,Ontario,SWT 2.3-101
2300,101,80,2009,Ontario,SWT 2.3-101
2300,101,80,2009,Ontario,SWT 2.3-101
2300,101,80,2009,Ontario,SWT 2.3-101
2300,101,80,2009,Ontario,SWT 2.3-101
2300,101,80,2009,Ontario,SWT 2.3-101
2300,101,80,2009,Ontario,SWT 2.3-101
2300,101,80,2009,Ontario,SWT 2.3-101
2300,101,80,2009,Ontario,SWT 2.3-101
2300,101,80,2009,Ontario,SWT 2.3-101
2300,101,80,2009,Ontario,SWT 2.3-101
2300,101,80,2009,Ontario,SWT 2.3-101
2300,101,80,2009,Ontario,SWT 2.3-101
2300,101,80,2009,Ontario,SWT 2.3-101
2300,101,80,2009,Ontario,SWT 2.3-101
2300,101,80,2009,Ontario,SWT 2.3-101
2300,101,80,2009,Ontario,SWT 2.3-101
2300,101,80,2009,Ontario,SWT 2.3-101
2300,101,80,2009,Ontario,SWT 2.3-101
2300,101,80,2009,Ontario,SWT 2.3-101
2300,101,80,2009,Ontario,SWT 2.3-101
2300,101,80,2009,Ontario,SWT 2.3-101
2300,101,80,2009,Ontario,SWT 2.3-101
2300,101,80,2009,Ontario,SWT 2.3-101
2300,101,80,2009,Ontario,SWT 2.3-101
2300,101,80,2009,Ontario,SWT 2.3-101
2300,101,80,2009,Ontario,SWT 2.3-101
2300,101,80,2009,Ontario,SWT 2.3-101
2300,101,80,2009,Ontario,SWT 2.3-101
2300,101,80,2009,Ontario,SWT 2.3-101
2300,101,80,2009,Ontario,SWT 2.3-101
2300,101,80,2009,Ontario,SWT 2.3-101
2300,101,80,2009,Ontario,SWT 2.3-101
2300,101,80,2009,Ontario,SWT 2.3-101
2300,101,80,2009,Ontario,SWT 2.3-101
2300,101,80,2009,Ontario,SWT 2.3-101
2300,101,80,2009,Ontario,SWT 2.3-101
2300,101,80,2009,Ontario,SWT 2.3-101
2300,101,80,2009,Ontario,SWT 2.3-101
2300,101,80,2009,Ontario,SWT 2.3-101
2300,101,80,2009,Ontario,SWT 2.3-101
2300,101,80,2009,Ontario,SWT 2.3-101
2300,101,80,2009,Ontario,SWT 2.3-101
2300,101,80,2009,Ontario,SWT 2.3-101
2300,101,80,2009,Ontario,SWT 2.3-101
2300,101,80,2009,Ontario,SWT 2.3-101
2300,101,80,2009,Ontario,SWT 2.3-101
2300,101,80,2009,Ontario,SWT 2.3-101
2300,101,80,2009,Ontario,SWT 2.3-101
2300,101,80,2009,Ontario,SWT 2.3-101
2300,101,80,2009,Ontario,SWT 2.3-101
2300,101,80,2009,Ontario,SWT 2.3-101
2300,101,80,2009,Ontario,SWT 2.3-101
2300,101,80,2009,Ontario,SWT 2.3-101
2300,101,80,2009,Ontario,SWT 2.3-101
2300,101,80,2009,Ontario,SWT 2.3-101
2300,101,80,2009,Ontario,SWT 2.3-101
2300,101,80,2009,Ontario,SWT 2.3-101
2300,101,80,2009,Ontario,SWT 2.3-101
2300,101,80,2009,Ontario,SWT 2.3-101
2300,101,80,2009,Ontario,SWT 2.3-101
2300,101,80,2009,Ontario,SWT 2.3-101
2300,101,80,2009,Ontario,SWT 2.3-101
2300,101,80,2009,Ontario,SWT 2.3-101
2300,101,80,2009,Ontario,SWT 2.3-101
2300,101,80,2009,Ontario,SWT 2.3-101
2300,101,80,2009,Ontario,SWT 2.3-101
2300,101,80,2009,Ontario,SWT 2.3-101
2000,70,85,2010,Ontario,Other
2000,70,85,2010,Ontario,Other
2000,70,85,2010,Ontario,Other
2000,70,85,2010,Ontario,Other
2000,70,85,2010,Ontario,Other
2300,101,80,2010,Ontario,SWT 2.3-101
2300,101,80,2010,Ontario,SWT 2.3-101
2300,101,80,2010,Ontario,SWT 2.3-101
2300,101,80,2010,Ontario,SWT 2.3-101
2300,101,80,2010,Ontario,SWT 2.3-101
2300,101,80,2010,Ontario,SWT 2.3-101
2300,101,80,2010,Ontario,SWT 2.3-101
2300,101,80,2010,Ontario,SWT 2.3-101
2300,101,80,2010,Ontario,SWT 2.3-101
2300,101,80,2010,Ontario,SWT 2.3-101
2300,101,80,2010,Ontario,SWT 2.3-101
2300,101,80,2010,Ontario,SWT 2.3-101
2300,101,80,2010,Ontario,SWT 2.3-101
2300,101,80,2010,Ontario,SWT 2.3-101
2300,101,80,2010,Ontario,SWT 2.3-101
2300,101,80,2010,Ontario,SWT 2.3-101
2300,101,80,2010,Ontario,SWT 2.3-101
2300,101,80,2010,Ontario,SWT 2.3-101
2300,101,80,2010,Ontario,SWT 2.3-101
2300,101,80,2010,Ontario,SWT 2.3-101
2300,101,80,2010,Ontario,SWT 2.3-101
2300,101,80,2010,Ontario,SWT 2.3-101
2000,82,78,2010,Ontario,Other
2000,82,78,2010,Ontario,Other
2000,82,78,2010,Ontario,Other
2000,82,78,2010,Ontario,Other
2000,82,78,2010,Ontario,Other
1650,82,80,2010,Ontario,V82/1650
1650,82,80,2010,Ontario,V82/1650
1650,82,80,2010,Ontario,V82/1650
1650,82,80,2010,Ontario,V82/1650
1650,82,80,2010,Ontario,V82/1650
1650,82,80,2010,Ontario,V82/1650
1650,82,80,2010,Ontario,V82/1650
1650,82,80,2010,Ontario,V82/1650
1650,82,80,2010,Ontario,V82/1650
1650,82,80,2010,Ontario,V82/1650
1650,82,80,2010,Ontario,V82/1650
1650,82,80,2010,Ontario,V82/1650
1650,82,80,2010,Ontario,V82/1650
1650,82,80,2010,Ontario,V82/1650
1650,82,80,2010,Ontario,V82/1650
1650,82,80,2010,Ontario,V82/1650
1650,82,80,2010,Ontario,V82/1650
1650,82,80,2010,Ontario,V82/1650
1650,82,80,2010,Ontario,V82/1650
1650,82,80,2010,Ontario,V82/1650
1650,82,80,2010,Ontario,V82/1650
1650,82,80,2010,Ontario,V82/1650
1650,82,80,2010,Ontario,V82/1650
1650,82,80,2010,Ontario,V82/1650
2000,82,78,2010,Ontario,Other
2000,82,78,2010,Ontario,Other
2000,82,78,2010,Ontario,Other
2000,82,78,2010,Ontario,Other
2000,82,78,2010,Ontario,Other
2000,82,78,2010,Ontario,Other
2000,82,78,2010,Ontario,Other
2000,82,78,2010,Ontario,Other
2000,82,78,2010,Ontario,Other
2000,82,78,2010,Ontario,Other
2000,82,78,2010,Ontario,Other
2000,82,78,2010,Ontario,Other
2000,82,78,2010,Ontario,Other
2000,82,78,2010,Ontario,Other
2000,82,78,2010,Ontario,Other
2000,82,78,2010,Ontario,Other
2000,82,78,2010,Ontario,Other
2000,82,78,2010,Ontario,Other
2000,82,78,2010,Ontario,Other
2000,82,78,2010,Ontario,Other
2300,101,80,2010,Ontario,SWT 2.3-101
2300,101,80,2010,Ontario,SWT 2.3-101
2300,101,80,2010,Ontario,SWT 2.3-101
2300,101,80,2010,Ontario,SWT 2.3-101
2300,101,80,2010,Ontario,SWT 2.3-101
2300,101,80,2010,Ontario,SWT 2.3-101
2300,101,80,2010,Ontario,SWT 2.3-101
2300,101,80,2010,Ontario,SWT 2.3-101
2300,101,80,2010,Ontario,SWT 2.3-101
2300,101,80,2010,Ontario,SWT 2.3-101
2300,101,80,2010,Ontario,SWT 2.3-101
2300,101,80,2010,Ontario,SWT 2.3-101
2300,101,80,2010,Ontario,SWT 2.3-101
2300,101,80,2010,Ontario,SWT 2.3-101
2300,101,80,2010,Ontario,SWT 2.3-101
2300,101,80,2010,Ontario,SWT 2.3-101
2300,101,80,2010,Ontario,SWT 2.3-101
2300,101,80,2010,Ontario,SWT 2.3-101
2300,101,80,2010,Ontario,SWT 2.3-101
2300,101,80,2010,Ontario,SWT 2.3-101
2300,101,80,2010,Ontario,SWT 2.3-101
2300,101,80,2010,Ontario,SWT 2.3-101
2300,101,80,2010,Ontario,SWT 2.3-101
2300,101,80,2010,Ontario,SWT 2.3-101
2300,101,80,2010,Ontario,SWT 2.3-101
2300,101,80,2010,Ontario,SWT 2.3-101
2300,101,80,2010,Ontario,SWT 2.3-101
2300,101,80,2010,Ontario,SWT 2.3-101
2300,101,80,2010,Ontario,SWT 2.3-101
2300,101,80,2010,Ontario,SWT 2.3-101
2300,101,80,2010,Ontario,SWT 2.3-101
2300,101,80,2010,Ontario,SWT 2.3-101
2300,101,80,2010,Ontario,SWT 2.3-101
2300,101,80,2010,Ontario,SWT 2.3-101
2300,101,80,2010,Ontario,SWT 2.3-101
2300,101,80,2010,Ontario,SWT 2.3-101
2300,101,80,2010,Ontario,SWT 2.3-101
2300,101,80,2010,Ontario,SWT 2.3-101
2300,101,80,2010,Ontario,SWT 2.3-101
2300,101,80,2010,Ontario,SWT 2.3-101
2300,101,80,2010,Ontario,SWT 2.3-101
2300,101,80,2010,Ontario,SWT 2.3-101
2300,101,80,2010,Ontario,SWT 2.3-101
800,48,76,2010,Ontario,Other
2300,101,80,2011,Ontario,SWT 2.3-101
2300,101,80,2011,Ontario,SWT 2.3-101
2300,101,80,2011,Ontario,SWT 2.3-101
2300,101,80,2011,Ontario,SWT 2.3-101
2300,101,80,2011,Ontario,SWT 2.3-101
2300,101,80,2011,Ontario,SWT 2.3-101
2300,101,80,2011,Ontario,SWT 2.3-101
2300,101,80,2011,Ontario,SWT 2.3-101
2300,101,80,2011,Ontario,SWT 2.3-101
2300,101,80,2011,Ontario,SWT 2.3-101
2300,101,80,2011,Ontario,SWT 2.3-101
2300,101,80,2011,Ontario,SWT 2.3-101
2300,101,80,2011,Ontario,SWT 2.3-101
2300,101,80,2011,Ontario,SWT 2.3-101
2300,101,80,2011,Ontario,SWT 2.3-101
2300,101,80,2011,Ontario,SWT 2.3-101
2300,101,80,2011,Ontario,SWT 2.3-101
2300,101,80,2011,Ontario,SWT 2.3-101
2300,101,80,2011,Ontario,SWT 2.3-101
2300,101,80,2011,Ontario,SWT 2.3-101
2300,101,80,2011,Ontario,SWT 2.3-101
2300,101,80,2011,Ontario,SWT 2.3-101
2300,101,80,2011,Ontario,SWT 2.3-101
2300,101,80,2011,Ontario,SWT 2.3-101
2300,101,80,2011,Ontario,SWT 2.3-101
2300,101,80,2011,Ontario,SWT 2.3-101
2300,101,80,2011,Ontario,SWT 2.3-101
2300,101,80,2011,Ontario,SWT 2.3-101
2300,101,80,2011,Ontario,SWT 2.3-101
2300,101,80,2011,Ontario,SWT 2.3-101
2300,101,80,2011,Ontario,SWT 2.3-101
2300,101,80,2011,Ontario,SWT 2.3-101
2300,101,80,2011,Ontario,SWT 2.3-101
2300,101,80,2011,Ontario,SWT 2.3-101
2300,101,80,2011,Ontario,SWT 2.3-101
2300,101,80,2011,Ontario,SWT 2.3-101
2300,101,80,2011,Ontario,SWT 2.3-101
2300,101,80,2011,Ontario,SWT 2.3-101
2300,101,80,2011,Ontario,SWT 2.3-101
2300,101,80,2011,Ontario,SWT 2.3-101
2300,101,80,2011,Ontario,SWT 2.3-101
2300,101,80,2011,Ontario,SWT 2.3-101
2300,101,80,2011,Ontario,SWT 2.3-101
2300,101,80,2011,Ontario,SWT 2.3-101
2300,101,80,2011,Ontario,SWT 2.3-101
2300,101,80,2011,Ontario,SWT 2.3-101
2300,101,80,2011,Ontario,SWT 2.3-101
2300,101,80,2011,Ontario,SWT 2.3-101
2300,101,80,2011,Ontario,SWT 2.3-101
2300,101,80,2011,Ontario,SWT 2.3-101
2300,101,80,2011,Ontario,SWT 2.3-101
2300,101,80,2011,Ontario,SWT 2.3-101
2300,101,80,2011,Ontario,SWT 2.3-101
2300,101,80,2011,Ontario,SWT 2.3-101
2300,101,80,2011,Ontario,SWT 2.3-101
2300,101,80,2011,Ontario,SWT 2.3-101
2300,101,80,2011,Ontario,SWT 2.3-101
2300,101,80,2011,Ontario,SWT 2.3-101
2300,101,80,2011,Ontario,SWT 2.3-101
2300,101,80,2011,Ontario,SWT 2.3-101
2300,101,80,2011,Ontario,SWT 2.3-101
2300,101,80,2011,Ontario,SWT 2.3-101
2300,101,80,2011,Ontario,SWT 2.3-101
2300,101,80,2011,Ontario,SWT 2.3-101
2300,101,80,2011,Ontario,SWT 2.3-101
2300,101,80,2011,Ontario,SWT 2.3-101
2300,101,80,2011,Ontario,SWT 2.3-101
2300,101,80,2011,Ontario,SWT 2.3-101
2300,101,80,2011,Ontario,SWT 2.3-101
2300,101,80,2011,Ontario,SWT 2.3-101
2300,101,80,2011,Ontario,SWT 2.3-101
2300,101,80,2011,Ontario,SWT 2.3-101
2300,101,80,2011,Ontario,SWT 2.3-101
2300,101,80,2011,Ontario,SWT 2.3-101
2300,101,80,2011,Ontario,SWT 2.3-101
2300,101,80,2011,Ontario,SWT 2.3-101
2300,101,80,2011,Ontario,SWT 2.3-101
2300,101,80,2011,Ontario,SWT 2.3-101
2300,101,80,2011,Ontario,SWT 2.3-101
2300,101,80,2011,Ontario,SWT 2.3-101
2300,101,80,2011,Ontario,SWT 2.3-101
2300,101,80,2011,Ontario,SWT 2.3-101
2300,101,80,2011,Ontario,SWT 2.3-101
2300,101,80,2011,Ontario,SWT 2.3-101
2300,101,80,2011,Ontario,SWT 2.3-101
2300,101,80,2011,Ontario,SWT 2.3-101
2300,101,80,2011,Ontario,SWT 2.3-101
2300,101,80,2011,Ontario,SWT 2.3-101
2300,101,80,2011,Ontario,SWT 2.3-101
2300,101,80,2011,Ontario,SWT 2.3-101
2300,101,80,2011,Ontario,SWT 2.3-101
2300,101,80,2011,Ontario,SWT 2.3-101
2300,101,80,2011,Ontario,SWT 2.3-101
2300,101,80,2011,Ontario,SWT 2.3-101
2300,101,80,2011,Ontario,SWT 2.3-101
2300,101,80,2011,Ontario,SWT 2.3-101
2300,101,80,2011,Ontario,SWT 2.3-101
2300,101,80,2011,Ontario,SWT 2.3-101
2300,101,80,2011,Ontario,SWT 2.3-101
2300,101,80,2011,Ontario,SWT 2.3-101
2300,101,80,2011,Ontario,SWT 2.3-101
2300,101,80,2011,Ontario,SWT 2.3-101
2300,101,80,2011,Ontario,SWT 2.3-101
2300,101,80,2011,Ontario,SWT 2.3-101
2300,101,80,2011,Ontario,SWT 2.3-101
2300,101,80,2011,Ontario,SWT 2.3-101
2300,101,80,2011,Ontario,SWT 2.3-101
2300,101,80,2011,Ontario,SWT 2.3-101
2300,101,80,2011,Ontario,SWT 2.3-101
2300,101,80,2011,Ontario,SWT 2.3-101
2300,101,80,2011,Ontario,SWT 2.3-101
2300,101,80,2011,Ontario,SWT 2.3-101
2300,101,80,2011,Ontario,SWT 2.3-101
2300,101,80,2011,Ontario,SWT 2.3-101
2300,101,80,2011,Ontario,SWT 2.3-101
2300,101,80,2011,Ontario,SWT 2.3-101
2300,101,80,2011,Ontario,SWT 2.3-101
2300,101,80,2011,Ontario,SWT 2.3-101
2300,101,80,2011,Ontario,SWT 2.3-101
2300,101,80,2011,Ontario,SWT 2.3-101
2300,101,80,2011,Ontario,SWT 2.3-101
2300,101,80,2011,Ontario,SWT 2.3-101
2300,101,80,2011,Ontario,SWT 2.3-101
2300,101,80,2011,Ontario,SWT 2.3-101
2300,101,80,2011,Ontario,SWT 2.3-101
2300,101,80,2011,Ontario,SWT 2.3-101
2300,101,80,2011,Ontario,SWT 2.3-101
2300,101,80,2011,Ontario,SWT 2.3-101
2300,101,80,2011,Ontario,SWT 2.3-101
2300,101,80,2011,Ontario,SWT 2.3-101
2300,101,80,2011,Ontario,SWT 2.3-101
2300,101,80,2011,Ontario,SWT 2.3-101
2300,101,80,2011,Ontario,SWT 2.3-101
2300,101,80,2011,Ontario,SWT 2.3-101
2300,101,80,2011,Ontario,SWT 2.3-101
2300,101,80,2011,Ontario,SWT 2.3-101
2300,101,80,2011,Ontario,SWT 2.3-101
2300,101,80,2011,Ontario,SWT 2.3-101
2300,101,80,2011,Ontario,SWT 2.3-101
2300,101,80,2011,Ontario,SWT 2.3-101
2300,101,80,2011,Ontario,SWT 2.3-101
2300,101,80,2011,Ontario,SWT 2.3-101
2300,101,80,2011,Ontario,SWT 2.3-101
2300,101,80,2011,Ontario,SWT 2.3-101
2300,101,80,2011,Ontario,SWT 2.3-101
2300,101,80,2011,Ontario,SWT 2.3-101
2300,101,80,2011,Ontario,SWT 2.3-101
2300,101,80,2011,Ontario,SWT 2.3-101
2300,101,80,2011,Ontario,SWT 2.3-101
2300,101,80,2011,Ontario,SWT 2.3-101
2300,101,80,2011,Ontario,SWT 2.3-101
2300,101,80,2011,Ontario,SWT 2.3-101
2300,101,80,2011,Ontario,SWT 2.3-101
2300,101,80,2011,Ontario,SWT 2.3-101
2300,101,80,2011,Ontario,SWT 2.3-101
2300,101,80,2011,Ontario,SWT 2.3-101
2300,101,80,2011,Ontario,SWT 2.3-101
2300,101,80,2011,Ontario,SWT 2.3-101
2300,101,80,2011,Ontario,SWT 2.3-101
2500,100,85,2011,Ontario,Other
2500,100,85,2011,Ontario,Other
2500,100,85,2011,Ontario,Other
2500,100,85,2011,Ontario,Other
2500,100,85,2011,Ontario,Other
2500,100,85,2011,Ontario,Other
2500,100,85,2011,Ontario,Other
2500,100,85,2011,Ontario,Other
1800,90,80,2011,Ontario,V90/1800
1800,90,80,2011,Ontario,V90/1800
1800,90,80,2011,Ontario,V90/1800
1800,90,80,2011,Ontario,V90/1800
1800,90,80,2011,Ontario,V90/1800
1800,90,80,2011,Ontario,V90/1800
1800,90,80,2011,Ontario,V90/1800
